CodigoDC,Cliente,Marca,Cupo
596200,8584,39,20
596201,2218,40,16
596201,3703,40,16
596201,3928,40,16
596201,6002,40,16
596201,10556,40,16
596201,10658,40,16
596201,14209,40,16
596202,1891,40,16
596202,4575,40,16
596218,1705,40,16
596218,4268,40,16
596220,4217,40,16
596221,4706,40,16
596239,8638,40,16
596258,4168,40,16
596258,13230,40,16
596259,940,40,16
596274,6615,40,16
596275,4203,40,16
596275,9970,40,16
596276,6632,40,16
596291,2584,40,16
596292,540,40,16
596292,6275,40,16
596292,7336,40,16
596293,4660,40,16
596307,10147,40,16
596311,603,40,16
596312,8529,40,16
596327,2638,39,20
596327,12069,39,20
596328,447,40,16
596328,525,40,16
596328,529,40,16
596328,2219,40,16
596328,2250,40,16
596328,3305,40,16
596328,3745,40,16
596328,3976,40,16
596328,4876,40,16
596328,5387,40,16
596328,5425,40,16
596328,6511,40,16
596328,6516,40,16
596328,12781,40,16
596328,13543,40,16
596329,2488,39,20
596329,2669,39,20
596329,2811,39,20
596329,6736,39,20
596329,7571,40,16
596329,8511,39,20
596329,8790,39,20
596329,9622,39,20
596329,10088,39,20
596329,11625,40,16
596358,870,40,16
596358,1643,40,16
596358,4619,40,16
596358,4726,40,16
596358,5321,40,16
596358,6934,40,16
596358,7040,40,16
596358,7072,40,16
596358,8206,40,16
596370,3349,40,16
596407,4059,40,16
596420,1608,40,16
596420,1901,40,16
596420,1906,40,16
596420,2682,39,20
596420,7580,40,16
596420,10873,39,20
596420,13500,39,20
596420,14046,40,16
596422,353,40,16
596422,396,40,16
596422,414,40,16
596422,3063,40,16
596422,3076,40,16
596422,4122,40,16
596422,7777,40,16
596422,8167,40,16
596422,8178,40,16
596422,9945,40,16
596422,12316,40,16
596422,14430,40,16
596423,1794,40,16
596423,8140,40,16
596423,14228,40,16
596425,7796,40,16
596426,2015,40,16
596440,1007,40,16
596457,4390,39,20
596485,851,40,16
596485,8368,40,16
596491,3113,40,16
596491,3345,40,16
596491,3479,40,16
596491,3738,40,16
596491,3827,40,16
596491,4149,40,16
596491,6120,40,16
596491,6703,40,16
596491,7378,40,16
596491,7995,40,16
596491,9450,40,16
596491,11249,40,16
596491,11803,40,16
596491,13614,40,16
596501,2575,39,20
596501,2600,39,20
596501,4417,40,16
596501,5082,40,16
596501,5280,40,16
596501,7998,40,16
596501,10018,40,16
596501,11080,40,16
596501,11160,39,20
596528,4836,40,16
596529,310,40,16
596529,316,40,16
596529,2209,40,16
596529,3350,40,16
596529,3421,40,16
596529,3919,40,16
596529,8943,40,16
596529,9485,40,16
596529,10395,40,16
596529,10528,40,16
596529,14129,40,16
596529,14166,40,16
596530,1944,40,16
596530,1963,40,16
596530,2741,39,20
596530,2741,40,16
596530,4225,40,16
596530,5491,39,20
596530,6681,39,20
596530,6846,40,16
596538,7540,40,16
596538,13392,40,16
596539,7444,40,16
596547,2804,39,20
596547,5008,40,16
596547,8955,39,20
596547,14504,40,16
596564,579,40,16
596564,5779,40,16
596564,6128,40,16
596564,7032,40,16
596564,12397,40,16
596564,12683,40,16
596564,13638,40,16
596564,13656,40,16
596564,14286,40,16
596565,328,39,20
596565,3724,40,16
596565,3804,40,16
596565,4045,40,16
596565,4127,40,16
596565,4162,40,16
596565,5979,40,16
596565,10098,40,16
596565,12180,40,16
596567,7517,40,16
596567,12784,40,16
596568,12343,39,20
596577,8058,40,16
596586,2230,40,16
596586,3833,40,16
596586,4119,40,16
596586,4964,40,16
596586,7296,40,16
596586,8395,40,16
596586,11791,40,16
596587,1578,40,16
596587,13033,40,16
596604,6391,40,16
596605,4958,40,16
596606,4409,39,20
596606,5664,40,16
596613,4148,40,16
596613,7288,40,16
596613,11814,40,16
596614,5520,40,16
596643,10911,40,16
596681,13547,39,20
596698,7091,40,16
596699,10316,40,16
596708,1137,40,16
596708,1671,40,16
596708,2642,39,20
596708,4332,40,16
596708,6133,40,16
596708,6638,40,16
596708,7088,39,20
596708,7738,40,16
596708,8738,39,20
596708,10692,40,16
596708,13603,39,20
596708,14035,40,16
596710,577,40,16
596710,2195,40,16
596710,3519,40,16
596710,4082,40,16
596710,5283,40,16
596710,7102,40,16
596710,7506,40,16
596710,7629,40,16
596710,8217,40,16
596710,10126,40,16
596710,10165,40,16
596710,11812,40,16
596710,12853,40,16
596710,13731,40,16
596711,427,40,16
596711,3015,40,16
596711,8047,40,16
596711,8363,40,16
596711,9696,40,16
596711,14489,40,16
596712,1678,40,16
596712,6685,40,16
596712,7658,40,16
596712,7860,40,16
596712,8079,40,16
596712,8175,40,16
596712,8759,40,16
596712,9304,40,16
596712,10110,40,16
596712,13074,40,16
596785,2748,40,16
596785,2837,39,20
596785,13627,40,16
596815,3204,40,16
596815,7625,40,16
596815,10358,40,16
596815,10999,40,16
596908,4245,39,20
596908,8787,39,20
596909,3004,40,16
596909,3138,40,16
596909,4012,40,16
596909,4166,40,16
596909,7305,40,16
596909,9356,40,16
596909,10933,40,16
596926,2812,40,16
596927,3322,40,16
596927,3540,40,16
596927,4101,40,16
596927,5856,40,16
596928,13575,40,16
596941,9764,40,16
596944,6825,40,16
596944,14173,40,16
596945,3058,40,16
596945,3928,40,16
596946,10986,40,16
596962,4438,40,16
596962,9581,40,16
596962,10197,40,16
596964,3981,40,16
596965,8248,40,16
596965,8559,40,16
596965,11529,40,16
596983,7693,40,16
596983,12243,40,16
596983,13386,40,16
596983,14293,40,16
597002,4168,40,16
597002,12269,40,16
597019,11893,40,16
597037,9699,40,16
597038,8933,40,16
597041,4852,40,16
597056,11948,40,16
597057,1710,40,16
597057,1926,40,16
597072,1899,40,16
597072,13675,39,20
597072,13789,40,16
597074,308,40,16
597074,3226,40,16
597074,4031,40,16
597074,6547,40,16
597074,10557,40,16
597074,10601,40,16
597076,8074,40,16
597076,10573,40,16
597079,2015,40,16
597095,4682,40,16
597126,6353,40,16
597155,10911,40,16
597157,5382,40,16
597183,3916,40,16
597183,7442,40,16
597183,11401,40,16
597209,4143,40,16
597209,6469,40,16
597220,2544,39,20
597220,4864,39,20
597220,6288,39,20
597221,1062,40,16
597221,1785,40,16
597221,2398,39,20
597221,2696,39,20
597221,4259,40,16
597221,4331,40,16
597221,4419,40,16
597221,6582,40,16
597221,8750,39,20
597221,9221,39,20
597221,11254,40,16
597222,356,40,16
597222,461,40,16
597222,3146,40,16
597222,5283,40,16
597222,6163,40,16
597222,6263,40,16
597222,7506,40,16
597222,9995,40,16
597222,10469,40,16
597222,11361,40,16
597222,11931,40,16
597222,14400,40,16
597223,490,40,16
597223,2172,40,16
597223,10126,40,16
597223,11672,40,16
597224,5051,40,16
597224,6573,40,16
597224,6612,40,16
597224,8347,40,16
597224,9936,40,16
597224,10237,40,16
597224,11422,40,16
597224,11967,40,16
597224,13899,40,16
597230,13096,40,16
597259,2997,40,16
597259,7388,40,16
597260,11714,40,16
597261,918,40,16
597261,4757,40,16
597261,7114,40,16
597298,4787,40,16
597304,4016,40,16
597317,12149,40,16
597327,3187,40,16
597327,3683,40,16
597328,2168,40,16
597328,3305,40,16
597328,3770,40,16
597328,4147,40,16
597328,6093,40,16
597328,7177,40,16
597328,13304,40,16
597329,1048,40,16
597329,2541,39,20
597329,2586,39,20
597329,2597,39,20
597329,2629,39,20
597329,2709,39,20
597329,2717,39,20
597329,2785,40,16
597329,4263,40,16
597329,4309,40,16
597329,4433,40,16
597329,5003,40,16
597329,5017,40,16
597329,6558,39,20
597329,7881,40,16
597329,8539,39,20
597329,9570,39,20
597329,10161,39,20
597329,10581,39,20
597329,13137,40,16
597330,6025,40,16
597331,2095,40,16
597331,6486,40,16
597331,9067,40,16
597331,13542,40,16
597367,7419,40,16
597367,8272,40,16
597373,3409,40,16
597376,10355,40,16
597379,432,40,16
597379,515,40,16
597379,3359,40,16
597379,3780,40,16
597379,3798,40,16
597379,7408,40,16
597379,8389,40,16
597379,9450,40,16
597379,10970,40,16
597379,12200,40,16
597379,12593,40,16
597379,13410,40,16
597379,14101,40,16
597380,4583,40,16
597380,4634,40,16
597380,4650,40,16
597380,6447,40,16
597380,10125,40,16
597381,6587,39,20
597381,7238,39,20
597381,10051,39,20
597381,11038,39,20
597381,13395,40,16
597389,3236,40,16
597398,575,40,16
597398,2158,40,16
597398,2228,40,16
597398,3696,40,16
597398,3721,40,16
597398,5304,40,16
597398,10834,40,16
597398,12580,40,16
597399,941,40,16
597399,4519,40,16
597399,6016,40,16
597399,7630,40,16
597400,1120,40,16
597400,1770,40,16
597400,1905,40,16
597400,4271,40,16
597400,6139,39,20
597400,8387,39,20
597400,12646,39,20
597400,12947,40,16
597405,10083,40,16
597409,9462,39,20
597418,4095,40,16
597418,8475,40,16
597418,9583,40,16
597418,10854,40,16
597418,11141,40,16
597418,12971,40,16
597419,10870,40,16
597420,6772,39,20
597421,6356,39,20
597421,9273,40,16
597421,11283,39,20
597421,14383,40,16
597432,8779,40,16
597435,5516,40,16
597438,536,40,16
597438,2874,40,16
597438,3160,40,16
597438,3472,40,16
597438,3575,40,16
597438,3781,40,16
597438,4174,40,16
597438,9039,40,16
597438,13134,40,16
597439,763,40,16
597439,784,40,16
597440,1657,40,16
597440,2517,39,20
597440,4233,40,16
597440,5156,39,20
597440,7119,40,16
597445,887,40,16
597447,8058,40,16
597448,1644,40,16
597448,2086,40,16
597448,10955,40,16
597457,6332,39,20
597457,11462,40,16
597457,13219,40,16
597473,3695,40,16
597474,8324,40,16
597474,13043,40,16
597474,13169,40,16
597475,2776,39,20
597475,11858,40,16
597476,3167,40,16
597476,5931,40,16
597476,6317,40,16
597476,7318,40,16
597476,13350,40,16
597476,13662,40,16
597507,4257,40,16
597507,4329,40,16
597507,4975,40,16
597507,6302,40,16
597507,8733,40,16
597507,11918,40,16
597507,13686,40,16
597510,7646,40,16
597511,5184,40,16
597537,3560,40,16
597538,2708,39,20
597560,408,40,16
597560,411,40,16
597560,461,40,16
597560,2322,40,16
597560,3643,40,16
597560,4142,40,16
597560,5287,40,16
597560,6370,40,16
597560,6556,40,16
597560,6594,40,16
597560,6911,40,16
597560,8047,40,16
597560,9548,40,16
597560,12178,40,16
597576,2609,39,20
597576,4296,40,16
597576,8787,39,20
597576,9985,40,16
597576,11918,40,16
597576,12608,40,16
597577,3474,40,16
597577,3760,40,16
597577,5740,40,16
597577,6457,40,16
597577,8524,40,16
597595,3250,40,16
597595,3768,40,16
597595,11566,40,16
597597,8027,40,16
597612,1973,40,16
597612,13579,39,20
597613,2218,40,16
597613,3928,40,16
597613,5094,40,16
597613,8615,40,16
597614,9249,40,16
597629,5305,40,16
597631,3795,40,16
597631,3946,40,16
597648,4003,40,16
597648,4183,40,16
597648,5683,40,16
597648,9208,40,16
597649,9169,40,16
597649,12507,40,16
597649,14528,40,16
597663,749,40,16
597663,766,40,16
597663,9679,40,16
597666,2537,39,20
597669,4072,40,16
597669,7693,40,16
597671,8001,40,16
597689,6409,40,16
597689,12723,40,16
597705,5268,40,16
597706,4522,40,16
597721,2584,40,16
597721,6812,39,20
597721,6812,40,16
597722,2199,40,16
597722,10787,40,16
597739,6702,40,16
597757,5855,39,20
597757,7225,39,20
597758,6299,40,16
597758,10423,40,16
597759,1580,40,16
597759,4701,40,16
597759,5202,40,16
597759,7727,40,16
597759,12499,40,16
597759,13161,40,16
597760,1017,40,16
597760,1721,40,16
597760,2639,39,20
597760,6917,40,16
597760,10461,39,20
597764,11150,40,16
597776,7266,40,16
597776,7306,40,16
597776,8422,40,16
597776,9070,40,16
597776,9533,40,16
597776,9754,40,16
597776,12656,40,16
597776,12824,40,16
597777,2100,40,16
597777,7481,40,16
597777,12311,40,16
597777,14277,40,16
597778,1691,40,16
597778,12646,39,20
597794,1901,40,16
597794,2138,40,16
597794,4451,40,16
597794,5922,40,16
597796,1034,40,16
597796,2184,40,16
597796,3609,40,16
597796,5714,40,16
597796,5733,40,16
597796,7345,40,16
597796,12436,40,16
597796,12508,40,16
597796,12859,40,16
597797,7487,40,16
597798,7029,40,16
597799,4111,40,16
597815,9866,40,16
597847,10940,40,16
597847,11209,40,16
597851,1981,40,16
597876,10165,40,16
597876,13828,40,16
597876,14481,40,16
597879,765,40,16
597879,1600,40,16
597879,4558,40,16
597879,4782,40,16
597879,9470,40,16
597879,10213,40,16
597879,11349,40,16
597879,12052,40,16
597879,12172,40,16
597957,4016,40,16
597970,13255,40,16
597972,2140,40,16
597972,2949,40,16
597972,3998,40,16
597972,4014,40,16
597972,5277,40,16
597972,6323,40,16
597972,8382,40,16
597972,10271,40,16
597981,923,40,16
597981,12710,40,16
597981,14531,40,16
597982,6824,40,16
597982,10282,40,16
597982,12051,39,20
597982,14588,39,20
597999,422,40,16
597999,448,40,16
597999,2885,40,16
597999,3042,40,16
597999,3241,40,16
597999,3356,40,16
597999,3670,40,16
597999,3913,40,16
597999,4100,40,16
597999,5328,40,16
597999,5425,40,16
597999,6261,40,16
597999,7149,40,16
597999,10525,40,16
597999,11940,40,16
598000,352,40,16
598000,3575,40,16
598000,8397,40,16
598000,9145,40,16
598000,14194,40,16
598001,881,40,16
598001,8444,40,16
598001,9442,40,16
598001,14302,40,16
598002,2517,39,20
598002,12703,39,20
598018,3081,40,16
598018,5931,40,16
598018,6964,40,16
598018,7665,40,16
598018,8029,40,16
598018,9747,40,16
598018,9850,40,16
598019,6433,40,16
598020,1091,40,16
598020,2550,39,20
598020,11397,40,16
598020,14074,40,16
598021,9643,40,16
598022,1987,40,16
598022,2717,39,20
598022,7176,39,20
598023,4622,40,16
598023,4655,40,16
598023,10300,40,16
598023,10905,40,16
598023,12665,40,16
598030,2646,39,20
598041,9025,40,16
598063,8948,40,16
598070,633,40,16
598070,3693,40,16
598070,4022,40,16
598070,4090,40,16
598070,4132,40,16
598070,5546,40,16
598070,5739,40,16
598070,6648,40,16
598070,6730,40,16
598093,11140,40,16
598123,1240,40,16
598124,9209,40,16
598156,7123,39,20
598175,17,40,16
598175,8256,40,16
598175,9007,40,16
598186,2110,40,16
598192,6482,40,16
598198,1055,40,16
599563,6871,40,16
599569,5078,40,16
599595,3493,40,16
599644,4485,40,16
599663,568,40,16
599675,3413,40,16
599682,6651,40,16
599736,4882,40,16
599739,564,40,16
599744,4892,40,16
599745,530,40,16
599750,3614,40,16
599769,9970,40,16
600665,11660,29,9
600996,12400,40,16
601164,11607,40,16
602872,1581,40,16
602876,4812,40,16
602886,2218,40,16
602886,9866,40,16
602896,6812,39,20
602896,9144,40,16
602898,3876,40,16
602898,6635,40,16
602903,8129,40,16
602905,3321,40,16
602905,7662,40,16
602907,4235,40,16
602907,11991,40,16
602914,3769,40,16
602917,9462,39,20
602918,10648,40,16
602933,4168,40,16
602942,4156,40,16
602956,11459,40,16
602968,3881,40,16
602968,5877,40,16
602980,7198,40,16
602982,1840,40,16
602982,4539,40,16
602983,5876,40,16
602983,6302,40,16
602984,2071,40,16
602984,4012,40,16
602985,3231,40,16
602985,4543,40,16
602985,5848,40,16
602985,5873,40,16
602985,7156,40,16
602986,3775,40,16
602987,4074,40,16
602988,13257,40,16
602988,13307,40,16
602989,316,40,16
602989,4875,40,16
602989,10395,40,16
602992,5447,40,16
602992,7159,40,16
602992,7670,40,16
602993,6466,40,16
602995,1860,40,16
602995,7420,40,16
602995,8354,40,16
602995,12774,40,16
603006,11814,40,16
603009,4098,40,16
603027,521,40,16
603027,5199,40,16
603027,5434,40,16
603030,13617,40,16
603031,4951,40,16
603032,5986,40,16
603036,8584,39,20
603040,10911,40,16
603042,2594,39,20
603048,9323,40,16
603060,584,40,16
603060,2113,40,16
603060,5167,40,16
603060,11052,40,16
603061,7916,40,16
603061,8028,40,16
603062,389,40,16
603062,1919,40,16
603062,2140,40,16
603062,3869,40,16
603062,7903,39,20
603063,1778,40,16
603063,2024,40,16
603063,2221,40,16
603063,2414,39,20
603063,3483,40,16
603063,3580,40,16
603063,7329,39,20
603063,7645,40,16
603063,7651,40,16
603063,8319,40,16
603063,9418,40,16
603063,12942,40,16
603063,13254,40,16
603064,1583,40,16
603064,2247,40,16
603064,3144,40,16
603064,4192,40,16
603064,4333,40,16
603064,4583,40,16
603064,7938,39,20
603064,10638,40,16
603064,10870,39,20
603064,10870,40,16
603064,12485,40,16
603064,12760,40,16
603064,13395,40,16
603064,14066,40,16
603065,4120,40,16
603065,5753,40,16
603065,8402,40,16
603065,9833,40,16
603065,11224,40,16
603065,13466,40,16
603067,333,40,16
603067,8752,40,16
603068,2156,40,16
603068,3215,40,16
603068,12834,39,20
603068,13415,40,16
603069,6707,40,16
603069,13457,40,16
603070,14279,40,16
603071,3066,40,16
603071,12447,40,16
603074,911,40,16
603084,855,40,16
603096,3665,40,16
603097,593,40,16
603097,793,40,16
603097,2492,39,20
603097,3894,40,16
603097,4597,40,16
603097,4615,40,16
603097,4834,40,16
603097,4984,40,16
603097,5213,40,16
603097,5712,40,16
603097,7234,39,20
603098,2074,40,16
603098,3842,40,16
603099,2371,39,20
603099,7809,40,16
603100,3069,40,16
603100,3308,40,16
603100,4329,40,16
603100,4581,40,16
603100,6437,40,16
603101,3699,40,16
603101,5728,40,16
603101,6305,40,16
603102,2550,39,20
603102,8600,40,16
603103,6562,40,16
603103,7175,40,16
603104,7828,40,16
603105,5544,40,16
603106,3486,40,16
603107,12090,40,16
603125,1679,40,16
603126,2593,39,20
603126,4558,40,16
603126,6759,40,16
603126,8572,40,16
603128,3392,40,16
603128,5786,40,16
603128,7267,40,16
603128,13931,40,16
603129,12251,40,16
603129,13547,39,20
603133,10868,40,16
603133,13416,40,16
603134,4226,40,16
603134,9070,40,16
603134,11901,40,16
603135,6505,40,16
603135,9663,40,16
603137,3828,40,16
603167,10094,40,16
603168,5312,40,16
603178,6121,40,16
603178,8831,39,20
603179,8592,40,16
603179,10358,40,16
603182,6580,39,20
603183,7720,40,16
603183,10685,40,16
603191,4275,40,16
603197,3281,40,16
603198,1569,40,16
603198,2546,39,20
603202,3707,40,16
603202,8265,40,16
603204,8787,40,16
603205,7705,40,16
603242,6861,40,16
603255,12792,40,16
603270,10427,40,16
603278,8424,39,20
603306,8001,40,16
603308,2646,40,16
603477,7731,40,16
603586,3414,40,16
603601,12753,40,16
603945,3361,40,16
603955,2748,39,20
603979,10354,40,16
603983,3053,40,16
603983,12846,40,16
604012,2360,39,20
604037,3732,40,16
604056,319,40,16
604061,8106,40,16
604062,3322,40,16
604065,8785,40,16
604065,13691,40,16
604068,14095,40,16
604069,8131,40,16
604104,6152,40,16
604104,12841,40,16
604107,3257,40,16
604109,2407,40,16
604118,2041,40,16
604136,2786,39,20
604136,9665,39,20
604136,13221,40,16
604137,4300,39,20
604137,9872,39,20
604138,3358,40,16
604138,8605,40,16
604139,7799,40,16
604140,1864,40,16
604140,4303,40,16
604140,5739,40,16
604140,7239,40,16
604140,11743,40,16
604146,4897,40,16
604172,6385,39,20
604176,7486,40,16
604204,3042,40,16
604205,10136,40,16
604205,11701,40,16
604206,13547,40,16
604208,2725,40,16
604217,12881,40,16
604256,1620,40,16
604258,1133,40,16
604261,7659,40,16
604278,5003,40,16
604332,1442,40,16
604339,2792,40,16
604340,14285,40,16
604342,8940,40,16
604517,4906,39,20
607934,6681,39,20
607934,12174,40,16
607938,14899,40,16
607939,915,40,16
607939,931,40,16
607942,6376,40,16
607954,3593,40,16
607962,2834,40,16
607976,933,40,16
607985,1671,40,16
607985,9151,40,16
607988,9290,40,16
607988,12284,40,16
607996,13726,40,16
608033,1640,40,16
608033,9321,40,16
608063,4885,40,16
608104,763,40,16
608104,7418,39,20
608105,10462,40,16
608134,11714,40,16
608155,3402,40,16
608332,7744,40,16
608335,4393,40,16
608348,2618,39,20
608376,3600,40,16
608376,6070,40,16
608400,10617,40,16
608404,8790,39,20
608404,13481,40,16
608408,13579,39,20
608416,893,40,16
608418,13775,39,20
608420,6902,40,16
608444,2355,39,20
608444,5695,40,16
608477,14156,40,16
608478,11691,39,20
608667,2005,40,16
608667,14293,40,16
612508,5460,29,9
612519,5147,29,9
612728,1050,40,16
612728,1060,40,16
612728,1344,40,16
612728,1373,40,16
612728,9792,40,16
612730,1393,40,16
612730,1399,40,16
612730,9625,40,16
612731,623,40,16
612731,676,40,16
612731,7187,40,16
612731,9391,40,16
612731,9490,40,16
612731,11455,40,16
612731,12265,40,16
612731,14346,40,16
612732,306,40,16
612732,10341,40,16
612732,11007,40,16
612732,13949,40,16
612732,14794,40,16
612733,8155,40,16
612734,194,40,16
612734,210,40,16
612734,7218,40,16
612734,10038,40,16
612734,10421,40,16
612734,10422,40,16
613065,8028,29,9
613066,2129,29,9
613066,2761,29,9
613066,3433,29,9
613068,1082,29,9
613068,1395,29,9
613072,6417,29,9
613088,10907,29,9
613124,2985,29,9
613147,7850,29,9
613160,12950,29,9
613161,3500,29,9
613210,1253,29,9
613219,559,29,9
613236,6752,29,9
613251,2255,29,9
613255,11613,29,9
613260,54,29,9
613366,4340,29,9
613376,5079,29,9
613472,12519,29,9
617780,1187,40,16
617780,1313,40,16
617780,1361,40,16
617780,1393,40,16
617780,1461,40,16
617780,1526,40,16
617780,1532,40,16
617780,2255,40,16
617780,2266,40,16
617780,2269,40,16
617780,2286,40,16
617780,2299,40,16
617780,2303,40,16
617780,6195,40,16
