Cliente,FechaAltaCliente,Region,Gerencia,SubCanal,TipoPoblacion,Estrato,EF
14679,2018-12-06,3,25,16,2,2,0
14690,2018-12-10,1,5,6,2,2,1
14691,2018-12-10,4,6,1,2,1,0
14692,2018-12-10,3,30,9,2,2,0
14693,2018-12-10,1,20,1,2,2,0
14713,2018-12-14,4,21,9,2,1,0
14714,2018-12-14,4,21,9,2,3,0
14721,2018-12-16,1,20,15,2,2,0
14722,2018-12-16,3,9,15,2,2,0
14725,2018-12-17,5,31,9,2,2,0
14726,2018-12-17,4,21,6,1,1,0
14736,2018-12-19,4,21,10,1,1,0
14752,2018-12-24,4,21,9,2,1,0
14756,2018-12-26,5,11,9,2,2,0
14759,2018-12-27,3,24,7,2,2,0
14772,2019-01-02,4,13,9,2,2,0
14785,2019-01-08,3,9,16,2,2,0
14786,2019-01-08,4,26,9,2,2,0
14793,2019-01-08,4,15,10,2,3,0
14796,2019-01-09,5,17,9,2,2,0
14810,2019-01-10,4,15,9,2,2,0
14816,2019-01-11,1,20,15,2,2,0
14823,2019-01-13,4,21,12,2,1,0
14831,2019-01-15,3,8,9,2,3,0
14837,2019-01-15,5,11,22,2,5,0
14848,2019-01-17,1,18,9,2,2,1
14855,2019-01-17,1,20,15,2,1,1
14857,2019-01-21,3,24,15,2,1,0
14859,2019-01-21,1,4,22,2,3,0
14863,2019-01-21,3,8,1,2,3,0
14864,2019-01-21,4,15,9,2,2,0
14867,2019-01-22,5,19,9,1,1,0
14868,2019-01-22,5,27,9,2,3,0
14873,2019-01-22,1,20,9,2,2,1
14879,2019-01-22,3,9,9,2,2,0
14880,2019-01-22,1,20,10,2,1,0
14882,2019-01-23,5,19,9,2,2,0
14887,2019-01-24,5,29,9,2,2,0
14888,2019-01-24,3,30,22,1,1,0
14889,2019-01-24,5,27,9,2,1,0
14891,2019-01-24,3,8,15,2,3,1
14895,2019-01-24,1,4,15,2,2,0
14901,2019-01-27,3,8,12,2,2,1
14904,2019-01-27,5,17,6,2,2,1
14918,2019-02-01,5,17,18,2,2,0
14919,2019-02-01,5,33,9,2,2,1
14930,2019-02-03,1,23,6,2,3,1
14934,2019-02-03,3,28,9,2,2,1
14936,2019-02-04,3,24,15,1,1,0
14950,2019-02-08,4,13,9,2,1,0
14951,2019-02-08,5,19,9,2,1,0
14957,2019-02-10,1,18,7,2,2,0
14959,2019-02-10,5,27,9,1,2,0
14961,2019-02-11,5,31,9,2,3,0
14962,2019-02-11,5,11,6,2,3,0
14973,2019-02-13,3,9,18,2,3,0
14978,2019-02-15,1,20,12,2,2,0
14989,2019-02-19,3,28,9,2,3,0
14996,2019-02-19,1,5,19,2,3,0
15003,2019-02-21,4,6,6,2,1,0
15005,2019-02-21,3,28,9,2,1,0
15008,2019-02-21,5,29,9,2,2,0
15012,2019-02-24,3,28,9,2,3,1
15014,2019-02-24,3,9,9,2,2,0
15015,2019-02-24,3,28,9,2,3,1
15018,2019-02-25,3,9,15,1,2,0
15029,2019-03-02,5,29,9,2,2,0
15041,2019-03-07,3,9,22,2,3,0
15044,2019-03-07,3,8,9,2,2,0
15045,2019-03-07,5,31,9,2,2,0
15047,2019-03-09,3,10,18,2,2,0
15048,2019-03-09,4,6,10,2,2,0
15054,2019-03-10,5,27,9,2,1,0
15055,2019-03-10,3,25,10,1,2,0
15056,2019-03-12,4,26,15,2,2,0
15058,2019-03-12,5,12,9,2,2,0
15064,2019-03-14,1,18,1,2,4,0
7,2009-03-03,4,21,9,2,2,1
10,2009-03-03,4,21,15,2,2,0
11,2009-03-03,4,21,15,2,4,1
13,2009-03-03,4,21,9,2,2,1
14,2009-03-03,4,21,15,2,3,0
16,2009-03-03,4,21,9,2,4,1
24,2009-03-03,4,21,9,2,3,0
28,2009-03-03,4,21,9,2,2,1
39,2009-03-03,4,21,9,2,3,1
54,2009-05-07,4,22,15,2,1,1
72,2009-05-08,4,22,12,1,1,1
73,2009-05-08,4,22,9,1,1,0
81,2009-05-08,4,22,9,2,3,0
83,2009-05-08,4,22,12,2,3,1
86,2009-05-08,4,22,9,2,1,0
89,2009-05-08,4,22,7,2,4,1
100,2009-05-08,4,22,9,2,2,0
108,2009-05-08,4,22,23,2,3,1
109,2009-05-08,4,22,15,2,2,0
114,2009-05-08,4,22,9,2,5,0
116,2009-05-08,4,22,9,1,2,0
119,2009-05-08,4,22,15,1,1,1
120,2009-05-08,4,22,9,1,2,0
121,2009-05-08,4,22,12,1,2,1
130,2009-05-24,4,21,23,2,2,1
135,2009-06-11,4,26,22,2,3,0
139,2009-06-11,4,26,16,2,3,1
147,2009-06-11,4,26,9,2,3,0
154,2009-06-11,4,26,9,2,2,0
157,2009-06-11,4,26,22,2,4,1
163,2009-06-11,4,26,22,2,1,0
165,2009-06-11,4,26,12,2,1,1
172,2009-06-11,4,26,23,2,4,0
173,2009-06-11,4,26,12,2,2,1
177,2009-06-11,4,26,9,2,2,1
180,2009-06-11,4,26,12,2,1,1
195,2009-06-11,4,26,18,1,3,1
196,2009-06-11,4,26,9,1,1,0
197,2009-06-11,4,26,9,1,1,1
211,2009-06-11,4,26,22,1,2,0
213,2009-06-11,4,26,9,1,1,0
220,2009-06-11,4,21,9,1,2,1
228,2009-07-03,4,21,9,1,2,1
256,2009-07-03,4,21,11,1,2,0
259,2009-07-03,4,21,9,2,2,0
261,2009-07-03,4,21,9,2,3,1
262,2009-07-03,4,21,9,2,2,0
272,2009-07-04,4,21,9,1,1,0
278,2009-07-04,4,21,9,1,1,0
284,2009-07-04,4,13,9,2,3,0
286,2009-07-04,4,21,9,1,1,1
287,2009-07-04,4,13,22,2,2,0
296,2009-07-06,4,21,12,1,1,1
304,2009-07-30,4,26,24,2,4,0
308,2009-08-04,3,24,15,2,2,1
310,2009-08-04,3,24,15,2,2,1
318,2009-08-04,3,24,10,2,2,1
326,2009-08-04,3,24,10,2,2,0
330,2009-08-04,3,24,15,2,2,1
336,2009-08-04,3,24,15,1,2,0
351,2009-08-04,3,24,15,1,1,0
354,2009-08-04,3,24,22,1,2,1
356,2009-08-04,3,24,15,1,2,0
362,2009-08-04,3,24,10,1,1,1
369,2009-08-04,3,24,15,1,3,0
371,2009-08-04,3,24,15,1,1,1
372,2009-08-04,3,24,15,1,1,0
373,2009-08-04,3,24,10,1,2,0
374,2009-08-04,3,24,18,1,2,0
380,2009-08-04,3,24,15,1,2,0
392,2009-08-04,3,32,10,1,2,0
400,2009-08-04,3,32,9,2,2,0
403,2009-08-04,3,32,15,1,2,0
412,2009-08-04,3,32,15,1,2,0
416,2009-08-04,3,32,15,1,2,1
425,2009-08-04,3,24,10,1,2,0
438,2009-08-04,3,32,9,2,3,0
440,2009-08-04,3,24,22,1,2,1
442,2009-08-04,3,32,15,1,2,1
446,2009-08-04,3,32,15,1,3,0
456,2009-08-04,3,24,15,2,2,1
464,2009-08-04,3,24,22,2,3,1
475,2009-08-04,3,24,15,1,1,0
488,2009-08-04,3,32,15,1,2,0
497,2009-08-04,3,24,15,1,2,0
501,2009-08-04,3,24,16,1,2,0
509,2009-08-04,3,32,15,2,2,0
518,2009-08-04,3,32,9,2,1,0
519,2009-08-04,3,32,9,2,1,1
524,2009-08-04,3,32,9,2,3,0
533,2009-08-04,3,32,7,2,2,0
537,2009-08-04,4,13,10,2,2,1
548,2009-08-04,4,13,10,2,2,0
560,2009-08-04,3,32,15,1,2,0
567,2009-08-04,3,32,15,1,2,0
568,2009-08-04,3,32,15,1,2,1
570,2009-08-04,4,13,23,2,2,1
571,2009-08-04,3,32,10,1,1,0
602,2009-08-04,3,24,24,2,2,0
605,2009-08-04,4,13,12,2,2,1
606,2009-08-04,4,13,10,2,1,1
614,2009-08-04,4,13,10,2,1,1
619,2009-08-04,3,24,15,1,2,0
623,2009-08-04,4,13,10,2,2,1
625,2009-08-04,4,13,15,2,1,1
630,2009-08-04,4,13,18,2,3,0
634,2009-08-04,4,13,9,2,2,0
642,2009-08-04,4,13,10,2,3,1
643,2009-08-04,4,13,9,2,3,1
645,2009-08-04,4,13,15,2,3,0
654,2009-08-04,4,13,10,2,3,0
656,2009-08-04,4,13,9,2,1,1
659,2009-08-04,3,24,9,1,1,0
667,2009-08-04,4,13,9,2,2,1
675,2009-08-04,4,13,12,2,2,1
677,2009-08-04,4,13,9,2,3,1
689,2009-08-04,4,13,23,2,3,0
697,2009-08-04,4,13,9,2,2,0
702,2009-08-04,4,13,10,2,2,0
710,2009-08-04,4,13,18,2,3,1
714,2009-08-04,4,13,12,2,1,1
718,2009-08-04,4,13,10,2,1,0
723,2009-08-04,3,24,10,1,1,0
727,2009-08-06,4,13,9,2,4,1
728,2009-08-06,4,13,9,2,2,0
731,2009-08-06,4,13,15,2,4,0
736,2009-08-17,4,26,9,2,3,0
746,2009-09-13,5,3,2,1,3,0
774,2009-09-13,5,12,9,2,3,0
777,2009-09-13,5,29,7,1,3,1
785,2009-09-13,5,12,9,2,2,0
787,2009-09-13,5,19,24,1,2,0
789,2009-09-13,5,12,9,1,3,0
793,2009-09-13,5,12,9,2,1,1
808,2009-09-13,5,19,9,2,2,0
816,2009-09-13,5,29,22,1,2,1
844,2009-09-13,5,29,22,1,3,0
868,2009-09-13,5,19,12,1,1,1
871,2009-09-13,5,19,9,2,2,0
872,2009-09-13,5,19,15,2,4,1
876,2009-09-14,5,19,10,2,6,1
890,2009-09-14,5,19,9,2,2,0
898,2009-09-14,5,17,15,2,2,1
902,2009-09-14,5,17,15,2,2,1
906,2009-09-14,5,17,12,2,4,1
920,2009-09-14,5,17,9,2,2,0
921,2009-09-14,5,17,9,2,1,0
927,2009-09-14,5,19,9,1,3,0
930,2009-09-14,5,17,9,2,3,0
931,2009-09-14,5,17,22,1,2,1
937,2009-09-14,5,19,9,2,1,0
959,2009-09-14,5,29,18,2,3,0
967,2009-09-14,5,29,16,1,2,1
988,2009-09-14,5,17,9,2,2,0
995,2009-09-14,1,4,9,1,2,0
999,2009-09-14,5,17,16,1,3,1
1006,2009-09-14,5,19,10,2,2,0
1008,2009-09-14,5,19,9,2,2,0
1009,2009-09-14,5,29,15,2,2,1
1010,2009-09-14,5,17,9,2,2,0
1013,2009-09-14,1,4,16,1,1,0
1017,2009-09-14,1,4,15,2,2,1
1021,2009-09-14,5,29,12,1,2,1
1023,2009-09-14,1,4,7,2,3,0
1026,2009-09-17,4,26,23,2,1,0
1043,2009-10-11,1,16,7,1,1,0
1053,2009-10-11,4,6,16,2,2,1
1055,2009-10-11,4,6,12,2,3,1
1061,2009-10-11,1,16,9,1,1,0
1068,2009-10-11,4,6,10,2,1,0
1070,2009-10-11,4,6,9,2,1,1
1073,2009-10-11,1,16,18,2,2,1
1074,2009-10-11,4,6,18,2,2,0
1076,2009-10-11,4,6,10,2,2,1
1085,2009-10-11,4,6,9,2,1,1
1091,2009-10-11,1,16,12,2,3,1
1093,2009-10-11,4,6,18,1,2,1
1099,2009-10-11,4,6,9,1,3,0
1102,2009-10-11,4,6,12,1,2,1
1121,2009-10-11,1,16,12,2,3,0
1122,2009-10-11,1,16,9,2,2,0
1134,2009-10-12,1,16,7,2,2,0
1136,2009-10-12,1,16,15,1,2,1
1138,2009-10-12,1,16,9,2,2,0
1139,2009-10-12,1,16,18,2,4,1
1150,2009-10-12,4,6,9,1,2,0
1153,2009-10-12,4,15,22,2,1,0
1165,2009-10-12,4,15,16,2,3,1
1168,2009-10-12,4,15,9,2,2,0
1171,2009-10-12,4,15,10,2,1,0
1184,2009-10-12,4,6,9,2,2,0
1189,2009-10-12,4,6,22,1,3,1
1198,2009-10-12,4,6,12,2,1,1
1206,2009-10-12,4,6,9,2,1,1
1224,2009-10-12,4,15,6,2,3,1
1236,2009-10-12,4,6,9,2,1,0
1237,2009-10-12,4,6,16,2,2,1
1243,2009-10-12,4,6,9,2,2,1
1247,2009-10-12,4,6,9,2,1,0
1254,2009-10-12,4,6,16,2,4,1
1258,2009-10-12,4,6,12,2,1,0
1259,2009-10-12,4,6,9,2,2,0
1264,2009-10-12,4,15,16,2,2,1
1266,2009-10-12,4,6,22,2,4,0
1271,2009-10-12,4,6,9,2,3,0
1278,2009-10-12,4,6,15,2,1,1
1279,2009-10-12,4,6,9,2,1,1
1280,2009-10-12,4,6,9,2,1,0
1283,2009-10-12,4,6,9,2,3,0
1296,2009-10-12,4,15,9,2,2,0
1298,2009-10-12,4,15,9,2,2,0
1300,2009-10-12,4,6,10,2,2,1
1313,2009-10-12,4,15,15,2,2,0
1314,2009-10-12,4,6,9,2,3,1
1321,2009-10-12,4,15,9,2,1,0
1324,2009-10-12,4,15,9,2,2,0
1332,2009-10-12,4,15,18,2,2,0
1335,2009-10-12,4,6,12,2,1,0
1339,2009-10-12,4,6,12,2,2,1
1347,2009-10-12,4,6,9,2,2,0
1358,2009-10-12,4,15,9,2,3,0
1360,2009-10-12,4,15,15,2,3,1
1366,2009-10-12,4,15,9,2,2,0
1376,2009-10-12,4,15,18,2,2,0
1384,2009-10-12,4,6,9,2,1,0
1385,2009-10-12,4,15,16,2,3,0
1389,2009-10-12,4,6,10,2,2,1
1410,2009-10-12,4,15,10,2,3,0
1411,2009-10-12,4,6,9,2,1,0
1413,2009-10-12,4,6,12,2,1,1
1447,2009-10-12,4,6,9,2,3,1
1448,2009-10-12,4,15,6,2,3,1
1450,2009-10-12,4,15,9,2,2,1
1459,2009-10-12,4,15,15,2,1,0
1468,2009-10-12,4,15,15,2,3,1
1471,2009-10-12,4,6,15,2,1,1
1486,2009-10-12,4,15,9,2,3,0
1495,2009-10-12,4,6,9,2,2,0
1505,2009-10-12,4,15,10,1,2,0
1506,2009-10-12,4,6,10,1,1,1
1508,2009-10-12,4,15,9,1,2,0
1509,2009-10-12,4,15,9,1,1,0
1512,2009-10-12,4,15,16,1,2,1
1514,2009-10-12,4,15,9,2,3,0
1517,2009-10-12,4,15,16,2,3,1
1518,2009-10-12,4,15,10,1,2,1
1532,2009-10-12,4,15,9,1,1,1
1533,2009-10-12,4,15,9,2,1,0
1541,2009-10-12,4,15,24,2,2,1
1543,2009-10-12,4,6,12,1,1,1
1545,2009-10-12,4,6,23,2,4,0
1552,2009-11-01,3,32,22,1,1,0
1555,2009-11-03,4,15,9,2,2,0
1559,2009-11-09,5,27,22,2,3,1
1561,2009-11-09,5,27,24,1,5,1
1578,2009-11-09,5,27,15,2,3,0
1583,2009-11-09,5,27,9,1,2,0
1585,2009-11-09,5,27,6,2,2,1
1590,2009-11-09,1,16,9,2,2,0
1595,2009-11-09,1,16,9,2,2,0
1607,2009-11-09,5,27,22,2,2,0
1623,2009-11-09,5,27,9,2,3,0
1627,2009-11-09,5,27,15,1,3,1
1630,2009-11-09,1,16,9,2,2,0
1633,2009-11-09,1,16,20,1,3,1
1635,2009-11-09,5,27,16,1,2,1
1647,2009-11-09,1,16,6,2,2,1
1651,2009-11-09,5,27,15,2,3,1
1656,2009-11-09,1,16,9,2,2,1
1657,2009-11-09,1,5,15,2,3,1
1661,2009-11-09,1,16,9,1,2,0
1664,2009-11-09,1,16,9,2,1,1
1673,2009-11-09,5,27,16,2,2,1
1674,2009-11-09,1,5,9,2,4,0
1675,2009-11-09,1,5,22,2,4,0
1685,2009-11-09,5,31,6,2,5,1
1694,2009-11-09,5,31,9,2,3,1
1695,2009-11-09,5,31,24,2,3,0
1697,2009-11-09,5,27,18,1,2,0
1700,2009-11-09,1,5,15,2,3,0
1701,2009-11-09,5,31,11,2,2,0
1706,2009-11-09,5,33,15,1,2,0
1709,2009-11-09,5,27,15,1,2,0
1710,2009-11-09,5,27,12,1,3,1
1713,2009-11-09,5,31,9,2,2,0
1717,2009-11-09,5,31,22,2,4,0
1719,2009-11-09,1,16,22,1,1,1
1722,2009-11-09,5,31,9,2,3,0
1727,2009-11-09,1,16,16,1,1,0
1730,2009-11-09,1,5,15,2,3,1
1735,2009-11-09,5,31,9,2,3,1
1736,2009-11-09,5,27,19,1,2,1
1737,2009-11-09,1,5,9,2,2,1
1739,2009-11-09,5,31,14,1,2,0
1744,2009-11-09,1,16,7,1,3,1
1748,2009-11-09,1,5,9,2,3,0
1749,2009-11-09,5,31,9,2,1,0
1753,2009-11-09,1,16,16,2,2,1
1756,2009-11-09,1,16,15,2,3,0
1762,2009-11-09,5,31,9,2,2,0
1765,2009-11-09,1,16,15,1,1,0
1776,2009-11-09,1,5,7,2,4,0
1778,2009-11-09,5,27,18,2,6,0
1780,2009-11-09,5,31,16,1,1,1
1784,2009-11-09,5,27,9,1,2,1
1803,2009-11-09,1,5,9,2,2,0
1821,2009-11-09,1,5,18,2,3,0
1839,2009-11-09,5,33,9,1,1,1
1841,2009-11-09,5,27,10,2,2,0
1843,2009-11-09,5,27,22,2,2,1
1846,2009-11-09,5,31,9,2,2,0
1857,2009-11-09,5,12,9,1,2,1
1867,2009-11-09,5,27,15,1,1,1
1872,2009-11-09,1,5,9,2,3,0
1875,2009-11-09,5,31,9,1,1,0
1879,2009-11-09,1,5,9,2,1,1
1882,2009-11-09,1,5,7,2,5,0
1884,2009-11-09,1,5,15,2,3,1
1898,2009-11-09,1,5,9,2,2,0
1901,2009-11-09,1,16,9,2,3,0
1909,2009-11-09,1,5,9,2,3,1
1913,2009-11-09,5,31,9,2,3,0
1915,2009-11-09,5,31,9,2,3,1
1924,2009-11-09,1,16,9,2,4,1
1926,2009-11-09,5,31,9,1,1,0
1934,2009-11-09,5,31,7,1,5,1
1937,2009-11-09,1,5,23,2,3,0
1938,2009-11-09,5,31,10,1,2,0
1940,2009-11-09,5,31,6,1,2,1
1943,2009-11-09,5,31,9,2,2,0
1946,2009-11-09,1,5,9,2,3,0
1952,2009-11-09,1,5,15,2,1,0
1954,2009-11-09,1,5,18,2,2,0
1956,2009-11-09,1,5,15,2,4,0
1973,2009-11-09,1,5,16,2,3,1
1978,2009-11-09,1,16,18,2,2,0
1981,2009-11-09,1,5,25,2,2,0
1989,2009-11-09,1,5,9,2,1,0
1995,2009-11-09,5,31,9,2,2,0
1996,2009-11-09,1,16,9,2,4,1
1997,2009-11-09,1,5,15,2,3,0
2007,2009-11-09,5,31,9,2,2,0
2012,2009-11-09,5,31,6,1,2,1
2016,2009-11-09,1,5,15,2,2,1
2017,2009-11-09,5,31,16,1,2,0
2020,2009-11-09,5,31,20,1,2,0
2022,2009-11-09,5,31,9,2,2,0
2034,2009-11-09,5,31,22,1,2,0
2038,2009-11-09,1,16,15,2,2,1
2039,2009-11-09,1,5,15,2,2,0
2042,2009-11-09,5,12,10,1,2,0
2044,2009-11-09,1,16,9,2,1,0
2053,2009-11-09,1,5,9,2,2,1
2058,2009-11-09,1,5,22,2,2,0
2067,2009-11-09,1,5,9,2,4,0
2068,2009-11-09,1,16,18,2,2,0
2087,2009-11-09,5,12,9,1,2,0
2091,2009-11-09,5,31,18,2,3,1
2108,2009-12-06,4,15,16,1,2,1
2110,2009-12-06,4,13,9,2,2,1
2119,2009-12-21,5,27,24,1,3,1
2127,2010-01-06,4,6,9,2,3,0
2145,2010-01-31,3,25,15,2,3,1
2154,2010-01-31,3,25,9,2,2,0
2176,2010-01-31,3,25,15,1,1,1
2189,2010-01-31,3,25,12,2,2,1
2190,2010-01-31,3,25,16,2,2,1
2199,2010-01-31,3,25,15,1,3,1
2207,2010-01-31,3,25,15,1,2,1
2210,2010-01-31,3,25,9,1,2,0
2213,2010-01-31,3,25,15,1,2,1
2218,2010-01-31,3,25,16,2,2,1
2220,2010-01-31,3,25,15,1,3,1
2223,2010-01-31,3,25,15,1,2,0
2224,2010-01-31,3,25,10,1,2,0
2232,2010-01-31,3,25,16,1,1,1
2239,2010-01-31,3,25,15,1,2,1
2252,2010-02-01,4,14,26,2,3,0
2258,2010-02-01,4,14,9,1,3,1
2263,2010-02-01,4,14,12,2,2,1
2270,2010-02-01,4,14,12,2,1,0
2271,2010-02-01,4,14,10,1,1,0
2273,2010-02-01,4,14,9,2,2,0
2283,2010-02-01,4,14,9,1,1,0
2295,2010-02-01,4,14,12,2,2,1
2305,2010-02-01,4,14,9,2,2,0
2308,2010-02-01,4,14,9,2,1,0
2310,2010-02-01,4,14,9,1,5,0
2311,2010-02-01,4,14,9,2,1,0
2313,2010-02-01,4,14,9,2,1,0
2314,2010-02-01,4,14,9,2,3,0
2315,2010-02-01,4,14,9,1,2,0
2325,2010-02-04,5,31,9,2,3,0
2327,2010-02-11,5,17,15,2,3,0
2328,2010-02-09,5,27,15,2,3,0
2345,2010-02-24,1,18,9,2,2,0
2353,2010-02-24,1,18,12,2,2,0
2361,2010-02-24,1,18,9,2,2,0
2363,2010-02-24,1,4,9,2,3,0
2384,2010-02-24,1,4,15,2,2,0
2391,2010-02-24,1,4,15,2,3,1
2402,2010-02-24,1,4,15,2,2,1
2414,2010-02-24,1,18,15,2,3,1
2421,2010-02-24,1,18,9,2,2,0
2431,2010-02-24,1,18,9,2,3,0
2436,2010-02-24,1,18,9,2,3,0
2437,2010-02-24,1,18,9,2,3,0
2445,2010-02-24,1,18,9,2,1,1
2452,2010-02-24,1,18,9,2,2,0
2459,2010-02-24,1,18,9,2,2,1
2463,2010-02-24,1,18,18,2,2,1
2473,2010-02-24,1,18,15,2,3,1
2479,2010-02-24,1,4,23,2,2,0
2484,2010-02-24,1,18,9,2,1,0
2487,2010-02-24,1,18,10,2,2,0
2493,2010-02-24,1,4,16,2,2,0
2503,2010-02-24,1,18,22,2,2,1
2519,2010-02-24,1,18,18,2,3,0
2529,2010-02-24,1,18,18,2,3,0
2532,2010-02-24,1,18,7,2,2,1
2537,2010-02-24,1,18,12,2,3,1
2561,2010-02-24,1,4,9,2,3,0
2575,2010-02-24,1,4,15,2,4,1
2578,2010-02-24,1,18,10,2,3,0
2580,2010-02-24,1,18,9,2,3,1
2585,2010-02-24,1,4,9,2,2,0
2588,2010-02-24,1,18,22,2,4,0
2596,2010-02-24,1,18,12,2,3,1
2606,2010-02-24,1,18,22,2,4,0
2614,2010-02-24,1,18,9,2,2,0
2617,2010-02-24,1,18,24,2,3,1
2621,2010-02-24,1,18,9,2,2,0
2627,2010-02-25,1,18,6,2,3,1
2631,2010-02-25,1,23,12,2,3,1
2632,2010-02-25,1,23,15,2,2,1
2634,2010-02-25,1,18,9,2,3,1
2638,2010-02-25,1,18,9,2,5,1
2646,2010-02-25,1,18,7,2,3,0
2647,2010-02-25,1,18,9,2,4,0
2648,2010-02-25,1,23,16,2,2,1
2650,2010-02-25,1,18,9,2,3,0
2654,2010-02-25,1,18,22,2,3,1
2660,2010-02-25,1,18,9,2,2,0
2662,2010-02-25,1,23,18,2,3,0
2666,2010-02-25,1,23,9,2,2,0
2669,2010-02-25,1,23,9,2,2,1
2670,2010-02-25,1,18,10,2,3,0
2672,2010-02-25,1,23,7,2,3,1
2674,2010-02-25,1,18,9,2,4,0
2683,2010-02-25,1,18,9,2,2,0
2691,2010-02-25,1,18,15,2,3,1
2707,2010-02-25,1,23,10,2,2,0
2713,2010-02-25,1,18,10,2,3,0
2715,2010-02-25,1,23,15,2,3,0
2717,2010-02-25,1,18,10,2,2,0
2718,2010-02-25,1,18,15,2,2,0
2732,2010-02-25,1,23,15,2,1,0
2740,2010-02-25,1,23,9,2,3,1
2744,2010-02-25,1,18,18,2,2,0
2749,2010-02-25,1,18,9,2,2,0
2797,2010-02-25,1,18,15,2,4,1
2804,2010-02-25,1,18,12,2,5,1
2806,2010-02-25,1,18,13,2,5,0
2824,2010-02-25,1,23,9,2,2,0
2831,2010-02-25,1,23,16,2,3,0
2837,2010-02-25,1,18,9,2,1,1
2842,2010-02-25,1,4,9,1,2,1
2851,2010-02-25,1,18,15,2,3,0
2858,2010-02-25,1,18,18,2,2,0
2862,2010-02-25,1,18,18,2,3,0
2866,2010-03-01,3,25,15,1,2,1
2868,2010-03-01,3,25,22,1,2,0
2878,2010-03-01,3,25,9,2,1,0
2885,2010-03-01,3,25,10,1,2,0
2902,2010-03-01,4,13,15,1,1,1
2904,2010-03-01,4,13,15,2,2,1
2908,2010-03-02,4,13,12,2,2,1
2916,2010-03-02,4,13,9,1,1,1
2925,2010-03-04,1,18,16,2,2,1
2930,2010-03-04,1,18,22,2,4,0
2940,2010-03-18,5,31,9,1,2,1
2941,2010-03-22,4,15,9,1,1,0
2953,2010-03-29,3,7,6,2,3,1
2960,2010-03-29,3,7,18,2,3,0
2968,2010-03-29,3,8,9,2,2,0
2971,2010-03-29,3,8,16,2,2,1
2974,2010-03-29,3,8,11,2,2,1
2976,2010-03-29,3,8,15,2,2,1
2978,2010-03-29,3,8,9,2,2,0
2979,2010-03-29,3,8,22,2,3,0
2980,2010-03-29,3,9,15,2,2,0
2991,2010-03-29,3,30,15,2,2,1
2999,2010-03-29,3,8,9,2,1,1
3002,2010-03-29,3,7,7,2,4,1
3003,2010-03-29,3,28,16,2,3,1
3009,2010-03-29,3,28,7,2,3,0
3033,2010-03-29,3,9,10,2,2,0
3038,2010-03-29,3,8,15,2,2,1
3047,2010-03-29,3,28,16,1,2,1
3052,2010-03-29,3,8,12,2,2,1
3057,2010-03-29,3,8,18,2,2,0
3060,2010-03-29,3,8,6,2,3,0
3062,2010-03-29,3,8,9,2,3,0
3067,2010-03-29,3,7,18,2,3,0
3068,2010-03-29,3,28,16,1,2,0
3070,2010-03-29,3,8,9,2,2,0
3088,2010-03-29,3,8,18,2,3,0
3093,2010-03-29,3,8,15,2,3,1
3094,2010-03-29,3,8,15,2,3,1
3096,2010-03-29,3,9,15,2,2,0
3107,2010-03-29,3,30,9,2,1,0
3109,2010-03-29,3,8,22,2,3,0
3121,2010-03-29,3,8,22,2,4,1
3126,2010-03-29,3,8,15,2,3,1
3135,2010-03-29,3,30,18,2,2,0
3144,2010-03-29,3,8,9,2,2,1
3147,2010-03-29,3,8,18,2,2,0
3153,2010-03-29,3,8,15,2,2,1
3156,2010-03-29,3,8,15,2,2,0
3168,2010-03-29,3,8,9,2,3,0
3176,2010-03-29,3,8,9,2,2,0
3177,2010-03-29,3,8,7,2,3,0
3181,2010-03-29,3,8,9,2,3,0
3185,2010-03-29,3,8,22,2,3,0
3187,2010-03-29,3,28,15,1,3,1
3202,2010-03-29,3,7,15,2,3,1
3209,2010-03-29,3,8,9,2,2,0
3219,2010-03-29,3,8,15,2,2,1
3222,2010-03-29,3,8,9,2,3,0
3227,2010-03-29,3,8,10,2,2,0
3230,2010-03-29,3,8,16,2,2,0
3233,2010-03-29,3,8,9,2,2,0
3257,2010-03-29,3,8,9,2,2,0
3271,2010-03-29,3,8,18,2,3,0
3279,2010-03-29,3,7,18,2,2,0
3280,2010-03-29,3,8,22,2,4,0
3281,2010-03-29,3,8,9,2,2,1
3294,2010-03-30,3,8,9,2,2,0
3305,2010-03-30,3,28,10,1,2,0
3308,2010-03-30,3,8,12,2,5,1
3335,2010-03-30,3,7,9,2,4,0
3340,2010-03-30,3,7,22,2,3,0
3341,2010-03-30,3,8,9,2,3,0
3348,2010-03-30,3,7,9,2,3,0
3349,2010-03-30,3,7,15,2,3,0
3352,2010-03-30,3,7,9,2,3,0
3354,2010-03-30,3,7,15,2,3,0
3355,2010-03-30,3,28,15,1,2,0
3362,2010-03-30,3,28,15,1,1,1
3364,2010-03-30,3,8,15,2,3,0
3368,2010-03-30,3,7,9,2,3,0
3373,2010-03-30,3,28,15,1,2,0
3391,2010-03-30,3,8,22,2,3,0
3396,2010-03-30,3,8,22,2,2,0
3402,2010-03-30,3,28,15,1,3,1
3407,2010-03-30,3,9,15,2,2,1
3421,2010-03-30,3,7,15,2,4,1
3423,2010-03-30,3,7,16,2,4,1
3427,2010-03-30,3,30,15,1,3,0
3432,2010-03-30,3,7,15,2,2,0
3448,2010-03-30,3,8,22,2,2,1
3459,2010-03-30,3,28,15,1,2,1
3467,2010-03-30,3,30,9,2,2,0
3473,2010-03-30,3,7,15,2,3,0
